62.3420657	5.6347241
62.3418290	5.6341923
62.3414122	5.6349484
62.3412416	5.6350305
62.3403235	5.6359101
62.3396398	5.6363917
62.3389108	5.6366985
62.3379579	5.6358673
62.3376238	5.6351149
62.3364281	5.6343708
62.3360779	5.6350064
62.3355739	5.6354368
62.3353909	5.6355008
62.3351028	5.6355399
62.3347408	5.6355175
62.3346471	5.6355061
62.3345645	5.6360510
62.3349974	5.6368633
62.3351851	5.6372674
62.3350383	5.6396752
62.3349023	5.6412957
62.3349202	5.6415909
62.3349866	5.6429712
62.3349021	5.6436983
62.3340802	5.6469625
62.3339124	5.6479516
62.3335684	5.6497603
62.3335467	5.6498778
62.3335254	5.6499668
62.3333999	5.6505830
62.3331360	5.6519158
62.3328347	5.6532573
62.3325226	5.6537718
62.3327811	5.6572932
62.3327960	5.6587028
62.3325818	5.6612404
62.3326000	5.6612831
62.3339580	5.6644410
62.3344950	5.6656923
62.3346911	5.6661509
62.3353533	5.6677180
62.3359269	5.6691540
62.3360644	5.6696500
62.3361159	5.6698747
62.3363162	5.6716195
62.3362010	5.6735939
62.3357838	5.6775330
62.3356491	5.6788051
62.3353953	5.6811050
62.3352012	5.6822895
62.3351012	5.6828034
62.3345985	5.6846933
62.3334901	5.6872767
62.3323778	5.6962941
62.3317379	5.7001742
62.3315777	5.7011567
62.3315172	5.7015279
62.3313562	5.7026323
62.3312731	5.7042210
62.3314810	5.7078339
62.3301860	5.7055108
62.3285987	5.7034628
62.3280776	5.7030550
62.3260031	5.7009386
62.3244040	5.6994089
62.3222285	5.7002501
62.3219697	5.7034125
62.3219287	5.7044672
62.3217744	5.7059770
62.3214817	5.7072534
62.3212355	5.7094798
62.3217230	5.7133282
62.3218652	5.7142981
62.3220905	5.7171906
62.3219062	5.7183021
62.3216859	5.7189323
62.3170966	5.7220454
62.3138741	5.7090758
62.3135667	5.7084182
62.3133847	5.7080929
62.3118811	5.7067371
62.3114317	5.7066660
62.3111796	5.7066823
62.3074252	5.7123423
62.3059207	5.7155698
62.3031276	5.7167316
62.3030697	5.7170428
62.3046856	5.7196978
62.3051046	5.7210038
62.3049914	5.7230442
62.3030227	5.7265801
62.3025398	5.7274684
62.3020738	5.7285378
62.3005224	5.7343839
62.3002484	5.7351550
62.2995683	5.7364146
62.2985480	5.7376774
62.2981395	5.7381866
62.2975038	5.7389879
62.2971021	5.7395058
62.2945433	5.7390490
62.2942483	5.7389251
62.2932514	5.7384922
62.2921483	5.7378099
62.2916659	5.7370357
62.2912540	5.7359535
62.2898533	5.7342477
62.2894860	5.7339452
62.2887693	5.7335140
62.2883632	5.7332980
62.2882966	5.7332625
62.2874934	5.7324550
62.2871685	5.7318424
62.2856427	5.7302740
62.2852555	5.7303374
62.2844217	5.7306077
62.2832360	5.7309971
62.2820824	5.7316615
62.2814623	5.7324864
62.2811112	5.7331546
62.2809161	5.7336422
62.2803352	5.7361521
62.2800099	5.7381732
62.2794834	5.7396097
62.2792504	5.7401929
62.2786744	5.7422003
62.2786047	5.7433008
62.2786709	5.7443403
62.2792268	5.7471599
62.2797410	5.7502307
62.2797571	5.7524334
62.2801450	5.7569048
62.2804138	5.7588710
62.2804957	5.7598053
62.2804991	5.7601991
62.2804881	5.7606019
62.2804791	5.7607636
62.2803183	5.7620830
62.2799836	5.7660401
62.2804402	5.7685606
62.2810208	5.7707637
62.2810690	5.7709467
62.2817437	5.7734797
62.2818260	5.7737901
62.2827414	5.7784933
62.2827974	5.7801651
62.2827054	5.7821950
62.2820064	5.7896153
62.2797629	5.7939799
62.2774773	5.7978143
62.2772990	5.7983118
62.2762424	5.8052789
62.2762442	5.8064768
62.2762384	5.8070643
62.2763043	5.8085769
62.2767101	5.8127493
62.2783988	5.8199854
62.2787950	5.8213719
62.2789303	5.8218904
62.2794421	5.8240267
62.2812160	5.8280136
62.2815421	5.8289746
62.2821170	5.8310468
62.2826616	5.8330245
62.2826996	5.8331602
62.2830789	5.8345276
62.2835583	5.8362672
62.2845670	5.8387361
62.2850403	5.8394085
62.2860503	5.8414072
62.2861264	5.8415996
62.2867684	5.8433811
62.2873948	5.8446704
62.2890121	5.8473204
62.2900779	5.8493159
62.2906231	5.8503318
62.2911546	5.8512287
62.2913754	5.8515235
62.2914303	5.8517801
62.2913584	5.8523007
62.2906521	5.8541253
62.2903348	5.8551483
62.2898230	5.8567418
62.2896732	5.8571412
62.2895147	5.8575060
62.2864175	5.8618493
62.2821382	5.8684802
62.2820570	5.8685788
62.2817056	5.8690064
62.2799357	5.8711294
62.2790245	5.8719101
62.2788743	5.8719833
62.2779033	5.8722076
62.2765974	5.8723899
62.2753741	5.8730806
62.2753310	5.8731112
62.2734013	5.8728366
62.2718103	5.8692125
62.2707779	5.8667391
62.2682471	5.8642961
62.2670688	5.8631532
62.2643551	5.8585790
62.2639166	5.8579941
62.2548535	5.8591939
62.2539480	5.8603507
62.2529258	5.8668990
62.2531632	5.8742016
62.2531555	5.8742757
62.2530705	5.8748623
62.2530567	5.8749400
62.2525940	5.8770591
62.2523949	5.8779286
62.2516528	5.8862233
62.2518956	5.8885739
62.2521163	5.8935080
62.2519300	5.8945055
62.2518929	5.8946494
62.2502270	5.8966864
62.2464996	5.8958194
62.2463616	5.8958123
62.2451374	5.8958266
62.2439723	5.8957642
62.2327334	5.8843031
62.2220149	5.8958231
62.2170654	5.9793476
62.2154341	5.9872045
62.2129562	5.9896237
62.1983850	6.0083789
62.1982473	6.0087634
62.1958872	6.0198650
62.1875281	6.0346510
62.1863459	6.0366940
62.1863099	6.0367572
62.1849883	6.0391311
62.1840384	6.0407573
62.1838027	6.0410552
62.1814603	6.0413780
62.1793848	6.0412936
62.1749541	6.0488156
62.1747065	6.0494315
62.1743210	6.0500294
62.1742734	6.0500328
62.1735975	6.0488119
62.1732869	6.0481104
62.1727872	6.0469508
62.1714498	6.0444027
62.1675281	6.0406814
62.1668838	6.0403284
62.1663259	6.0400256
62.1661761	6.0399519
62.1649790	6.0393309
62.1644506	6.0390427
62.1639784	6.0387788
62.1626186	6.0373984
62.1618856	6.0367789
62.1593106	6.0428472
62.1590045	6.0433721
62.1529777	6.0506310
62.1531320	6.0519239
62.1525506	6.0540581
62.1522918	6.0543869
62.1522352	6.0544902
62.1520797	6.0547440
62.1518988	6.0549629
62.1514598	6.0556999
62.1504895	6.0571271
62.1504460	6.0575708
62.1504362	6.0576935
62.1503068	6.0583440
62.1499389	6.0589406
62.1496507	6.0595558
62.1496267	6.0596320
62.1494945	6.0600466
62.1493930	6.0603298
62.1492450	6.0606825
62.1491998	6.0607538
62.1490882	6.0609034
62.1489689	6.0610354
62.1486059	6.0613054
62.1479304	6.0621476
62.1477287	6.0623982
62.1473967	6.0628357
62.1473643	6.0628936
62.1472244	6.0631881
62.1467832	6.0645208
62.1466762	6.0650162
62.1464391	6.0656101
62.1457212	6.0678710
62.1451210	6.0689282
62.1449868	6.0691150
62.1447991	6.0695797
62.1446585	6.0702108
62.1446442	6.0703541
62.1445638	6.0708785
62.1447434	6.0722297
62.1437896	6.0729097
62.1437349	6.0730505
62.1435707	6.0731860
62.1433175	6.0735099
62.1432972	6.0736563
62.1432971	6.0737860
62.1434868	6.0752863
62.1432877	6.0754617
62.1430613	6.0760663
62.1431648	6.0778957
62.1432607	6.0789410
62.1435585	6.0805063
62.1437743	6.0813520
62.1439057	6.0818443
62.1444794	6.0844867
62.1445957	6.0868087
62.1456149	6.0870923
62.1456672	6.0871073
62.1458880	6.0871674
62.1462439	6.0875543
62.1458939	6.0877452
62.1455363	6.0880055
62.1451192	6.0883421
62.1441307	6.0889182
62.1432555	6.0889829
62.1431567	6.0889697
62.1407673	6.0894724
62.1406776	6.0895534
62.1403029	6.0899637
62.1398911	6.0905258
62.1392651	6.0916200
62.1387701	6.0924875
62.1377235	6.0938780
62.1219217	6.0983972
62.1210849	6.0998623
62.1204473	6.1011394
62.1198807	6.1024514
62.1087025	6.1287456
62.1051086	6.1402316
62.1043704	6.1454413
62.0960731	6.2083218
62.0957910	6.2089393
62.0957038	6.2091142
62.0942989	6.2118163
62.0931123	6.2158030
62.0921915	6.2173427
62.0912599	6.2184605
62.0905318	6.2199518
62.0898941	6.2254162
62.0903474	6.2284285
62.0904830	6.2292109
62.0911273	6.2329441
62.0911476	6.2414052
62.0889321	6.2542218
62.0877935	6.2573643
62.0863080	6.2614643
62.0865905	6.2762220
62.0866241	6.2765253
62.0863894	6.2839384
62.0830306	6.2927237
62.0822069	6.2968614
62.0815173	6.3000871
62.0806742	6.3086557
62.0767666	6.3175672
62.0762323	6.3176768
62.0760449	6.3177199
62.0758585	6.3177521
62.0749307	6.3181398
62.0718158	6.3204602
62.0702034	6.3207399
62.0650397	6.3395211
62.0636351	6.3414918
62.0612314	6.3492865
62.0605782	6.3532128
62.0599323	6.3556845
62.0597889	6.3563463
62.0608039	6.3623732
62.0616334	6.3699700
62.0615517	6.3703062
62.0587841	6.3786978
62.0593841	6.3864846
62.0575176	6.3941734
62.0541786	6.4031081
62.0525234	6.4047811
62.0393122	6.4180217
62.0392211	6.4180865
62.0389863	6.4182499
62.0377427	6.4188052
62.0373166	6.4188839
62.0370116	6.4189102
62.0361573	6.4189803
61.9932080	6.5038946
61.9888317	6.5087347
61.9886341	6.5091221
61.9873804	6.5130066
61.9863812	6.5148101
61.9862249	6.5149895
61.9856557	6.5154561
61.9850033	6.5158257
61.9843338	6.5159561
61.9834522	6.5159119
61.9825453	6.5159337
61.9803198	6.5177802
61.9763719	6.5210374
61.9752159	6.5218716
61.9738383	6.5228732
61.9717942	6.5234225
61.9711639	6.5235901
61.9707945	6.5236878
61.9697774	6.5239844
61.9696724	6.5240209
61.9692600	6.5241994
61.9690493	6.5242967
61.9686499	6.5244832
61.9682961	6.5246492
61.9680113	6.5248215
61.9673008	6.5251083
61.9666566	6.5249504
61.9656880	6.5235996
61.9650772	6.5225739
61.9644019	6.5213734
61.9640808	6.5202146
61.9640034	6.5191454
61.9634314	6.5104105
61.9629218	6.5072823
61.9612245	6.5003013
61.9570808	6.4793640
61.9563308	6.4682227
61.9495560	6.4639657
61.9491953	6.4640014
61.9482500	6.4645434
61.9475488	6.4650322
61.9460925	6.4687146
61.9458894	6.4699779
61.9449987	6.4731023
61.9447786	6.4736348
61.9424954	6.4872479
61.9417897	6.4916765
61.9407283	6.4930400
61.9404032	6.4929260
61.9401810	6.4928269
61.9400377	6.4927644
61.9394714	6.4924949
61.9391648	6.4925175
61.9390978	6.4928354
61.9388891	6.4939388
61.9335666	6.5159787
61.9329938	6.5215556
61.9330412	6.5221021
61.9330869	6.5225915
61.9331145	6.5229346
61.9332033	6.5238201
61.9317203	6.5321119
61.9300511	6.5376140
61.9298053	6.5380219
61.9270172	6.5427518
61.9267141	6.5431964
61.9262778	6.5438525
61.9227325	6.5503939
61.9188069	6.5554533
61.9113449	6.5853762
61.9111903	6.5858136
61.9110006	6.5863257
61.9061952	6.6015547
61.9058233	6.6020854
61.9038828	6.6037118
61.9017377	6.6066245
61.9006581	6.6091339
61.9000957	6.6107996
61.8996771	6.6120078
61.8991550	6.6135630
61.8985423	6.6154471
61.8984748	6.6156183
61.8978455	6.6167061
61.8935361	6.6091289
61.8933595	6.6111816
61.8933574	6.6123540
61.8934205	6.6173703
61.8942229	6.6225542
61.8939516	6.6241531
61.8938851	6.6286418
61.8916632	6.6382697
61.8911165	6.6398016
61.8910686	6.6399269
61.8903737	6.6432928
61.8902371	6.6441779
61.8898807	6.6462220
61.8895295	6.6477970
61.8887877	6.6522039
61.8878886	6.6601448
61.8874323	6.6640841
61.8872047	6.6690998
61.8874029	6.6743629
61.8902375	6.6878713
61.8917824	6.6902804
61.8978294	6.6975516
61.8979039	6.6975859
61.8995785	6.6987532
61.8999768	6.6992456
61.9001670	6.6995396
61.9018400	6.7046297
61.9020328	6.7069443
61.9020725	6.7077708
61.9021049	6.7084629
61.9023473	6.7085561
61.9024425	6.7085433
61.9027188	6.7087815
61.9029935	6.7101084
61.9030780	6.7117600
61.9031467	6.7132925
61.9031829	6.7141076
61.9032579	6.7157802
61.9036505	6.7156235
61.9036995	6.7161757
61.9037044	6.7162515
61.9037643	6.7170746
61.9041740	6.7185776
61.9043578	6.7191344
61.9046828	6.7201302
61.9047456	6.7203216
61.9049198	6.7208476
61.9052151	6.7214312
61.9050780	6.7219748
61.9052598	6.7233353
61.9054535	6.7239017
61.9055592	6.7244102
61.9056928	6.7248257
61.9058830	6.7253901
61.9061145	6.7260955
61.9056695	6.7266162
61.9058930	6.7274176
61.9060136	6.7278759
61.9062899	6.7291823
61.9064180	6.7303088
61.9064208	6.7305752
61.9064145	6.7308926
61.9066751	6.7341261
61.9068919	6.7347804
61.9072264	6.7356912
61.9072547	6.7357965
61.9073865	6.7363921
61.9074022	6.7364863
61.9074179	6.7365804
61.9074980	6.7371380
61.9082765	6.7392230
61.9087010	6.7398251
61.9090733	6.7403511
61.9101361	6.7418939
61.9109966	6.7442127
61.9110459	6.7444083
61.9120455	6.7492832
61.9120939	6.7495525
61.9124391	6.7512962
61.9124755	6.7514328
61.9125111	6.7515744
61.9132628	6.7543521
61.9135685	6.7554833
61.9142435	6.7579793
61.9145554	6.7590141
61.9153836	6.7608531
61.9174576	6.7704836
61.9177117	6.7710602
61.9179957	6.7718643
61.9181562	6.7726413
61.9181791	6.7727884
61.9182575	6.7735152
61.9184430	6.7758648
61.9184814	6.7761876
61.9189184	6.7780235
61.9189418	6.7780956
61.9201681	6.7845218
61.9203941	6.7905962
61.9205305	6.7956252
61.9208901	6.7975871
61.9212320	6.8075195
61.9211757	6.8088333
61.9237630	6.8255530
61.9257445	6.8303968
61.9260287	6.8321007
61.9270983	6.8392725
61.9271327	6.8394505
61.9271843	6.8397256
61.9272147	6.8399016
61.9274167	6.8424717
61.9274672	6.8437129
61.9281953	6.8496490
61.9287997	6.8514782
61.9312375	6.8549794
61.9331131	6.8608930
61.9346006	6.8679359
61.9343712	6.8720716
61.9344953	6.8733521
61.9345327	6.8777852
61.9345081	6.8783589
61.9344970	6.8785515
61.9344767	6.8789248
61.9343761	6.8808810
61.9341725	6.8829184
61.9338951	6.8840040
61.9331815	6.8864802
61.9330452	6.8869337
61.9316085	6.8909545
61.9315270	6.9022302
61.9316750	6.9062899
61.9316588	6.9064186
61.9310971	6.9091261
61.9310127	6.9109576
61.9310097	6.9112067
61.9316718	6.9162258
61.9320114	6.9188744
61.9320382	6.9191919
61.9320510	6.9193743
61.9320681	6.9196728
61.9320859	6.9203944
61.9320504	6.9215378
61.9320081	6.9222281
61.9318408	6.9242572
61.9317839	6.9249385
61.9316743	6.9264240
61.9316345	6.9281203
61.9317329	6.9297665
61.9318087	6.9305165
61.9318363	6.9307682
61.9319320	6.9316776
61.9322651	6.9344511
61.9324348	6.9355400
61.9324872	6.9363942
61.9325071	6.9378901
61.9329138	6.9416073
61.9359133	6.9609447
61.9374320	6.9805798
61.9349895	6.9944467
61.9347182	7.0014847
61.9340520	7.0019809
61.9332349	7.0022704
61.9329985	7.0024914
61.9313368	7.0087985
61.9310243	7.0096931
61.9304109	7.0107613
61.9300554	7.0113797
61.9276886	7.0178498
61.9271464	7.0184295
61.9257684	7.0197939
61.9255235	7.0201552
61.9246528	7.0215055
61.9245822	7.0216057
61.9236542	7.0227278
61.9187936	7.0281866
61.9178151	7.0316760
61.9177773	7.0318374
61.9176956	7.0321018
61.9154561	7.0356831
61.9150666	7.0360932
61.9134795	7.0387885
61.9129866	7.0395552
61.9114162	7.0418124
61.9110249	7.0439281
61.9108524	7.0454885
61.9108303	7.0456897
61.9107664	7.0462607
61.9105579	7.0480357
61.9104917	7.0486061
61.9103862	7.0496111
61.9103791	7.0496760
61.9103045	7.0503106
61.9102563	7.0507302
61.9101304	7.0518271
61.9101268	7.0518590
61.9100053	7.0529386
61.9099674	7.0532506
61.9099517	7.0533815
61.9099242	7.0535802
61.9098434	7.0540741
61.9095275	7.0554258
61.9093078	7.0560901
61.9089095	7.0570057
61.9085800	7.0576795
61.9079492	7.0589067
61.9069439	7.0600197
61.9058453	7.0621114
61.9058180	7.0622335
61.9053979	7.0649183
61.9051979	7.0660902
61.9049998	7.0670851
61.9045275	7.0688886
61.9038012	7.0708614
61.9034844	7.0717066
61.9031298	7.0727951
61.9027507	7.0741564
61.9024411	7.0752149
61.9018952	7.0766910
61.9008902	7.0794238
61.9008419	7.0795404
61.8984536	7.0838219
61.8947998	7.0911614
61.8942822	7.0936857
61.8942445	7.0940968
61.8937096	7.0999143
61.8936620	7.1003945
61.8936624	7.1025758
61.8937470	7.1030875
61.8948055	7.1052595
61.8953172	7.1058498
61.8955581	7.1061284
61.8956472	7.1062238
61.8971754	7.1073184
61.8974219	7.1074704
61.8978831	7.1078131
61.9163769	7.1320882
61.9167333	7.1324508
61.9178040	7.1342196
61.9179193	7.1345037
61.9179918	7.1346929
61.9184290	7.1400194
61.9184845	7.1411191
61.9188349	7.1434108
61.9191525	7.1465239
61.9191931	7.1492456
61.9191926	7.1492900
61.9190141	7.1538327
61.9187670	7.1594415
61.9187721	7.1606534
61.9187760	7.1609309
61.9187985	7.1617840
61.9187551	7.1644982
61.9187343	7.1647660
61.9183730	7.1683577
61.9183513	7.1686482
61.9183105	7.1691923
61.9182844	7.1695723
61.9182478	7.1703030
61.9181682	7.1719106
61.9181552	7.1720893
61.9181216	7.1727727
61.9181179	7.1728385
61.9179949	7.1753872
61.9179822	7.1756950
61.9179582	7.1770046
61.9182529	7.1791626
61.9192530	7.1819321
61.9194283	7.1822979
61.9196205	7.1827027
61.9205864	7.1862912
61.9207784	7.1880111
61.9215620	7.1944060
61.9216242	7.1948182
61.9242284	7.2103421
61.9243108	7.2107649
61.9255402	7.2168837
61.9263998	7.2199246
61.9274417	7.2222905
61.9300654	7.2272926
61.9300982	7.2272970
61.9304095	7.2273227
61.9307845	7.2275749
61.9332634	7.2291896
61.9334548	7.2319451
61.9356416	7.2406037
61.9358453	7.2415078
61.9361879	7.2448637
61.9359666	7.2453531
61.9357148	7.2449398
61.9355975	7.2444346
61.9341224	7.2423067
61.9353121	7.2455858
61.9352719	7.2473291
61.9350779	7.2485494
61.9344758	7.2514906
61.9362839	7.2493501
61.9363819	7.2501604
61.9358163	7.2501325
61.9369046	7.2599659
61.9372338	7.2606152
61.9372862	7.2609169
61.9372994	7.2612790
61.9369859	7.2643354
61.9387583	7.2684228
61.9385480	7.2696481
61.9391352	7.2701161
61.9403093	7.2728598
61.9403257	7.2730870
61.9403144	7.2740138
61.9448415	7.2956522
61.9450068	7.2960250
61.9513056	7.3298257
61.9511903	7.3298701
61.9560199	7.3608522
61.9560347	7.3611261
61.9564025	7.3646970
61.9572507	7.3712087
61.9575541	7.3740251
61.9578768	7.3757569
61.9605508	7.3882339
61.9614676	7.3891962
61.9643505	7.3946979
61.9705093	7.4286590
61.9749903	7.5217180
61.9894216	7.6199984
61.9894752	7.6207373
61.9908830	7.6251469
61.9912723	7.6259089
61.9962461	7.6249046
61.9966318	7.6254954
61.9969537	7.6258854
61.9976345	7.6261349
61.9991255	7.6264913
61.9993168	7.6264607
62.0009749	7.6261916
62.0031972	7.6308842
62.0045222	7.6322200
62.0047423	7.6323678
62.0058820	7.6314611
62.0060362	7.6311787
62.0068540	7.6301368
62.0079515	7.6301623
62.0086615	7.6303114
62.0095310	7.6300500
62.0108244	7.6283833
62.0135707	7.6303656
62.0136088	7.6354625
62.0140377	7.6389802
62.0148792	7.6633980
62.0146846	7.6671106
62.0146664	7.6674740
62.0146255	7.6682860
62.0128360	7.6782008
62.0111169	7.6811814
62.0078902	7.6902339
62.0069029	7.6930904
62.0023194	7.7059751
62.0025296	7.7182308
62.0026423	7.7254151
62.0047409	7.7359837
62.0049763	7.7382059
62.0084356	7.7458341
62.0108171	7.7591293
62.0114789	7.7618229
62.0115367	7.7620582
62.0127406	7.7669960
62.0130578	7.7682989
62.0143634	7.7754795
62.0145471	7.7783337
62.0144603	7.7921507
62.0145359	7.7958988
62.0145271	7.8001032
62.0142340	7.8058009
62.0140125	7.8084362
62.0137819	7.8134740
62.0131290	7.8195780
62.0125749	7.8251738
62.0125363	7.8254375
62.0124342	7.8262162
62.0123005	7.8272030
62.0118142	7.8327389
62.0118424	7.8355775
62.0103990	7.8565510
62.0103092	7.8572865
62.0102476	7.8578107
62.0097479	7.8609806
62.0096038	7.8615205
62.0091811	7.8631288
62.0086740	7.8649311
62.0082728	7.8659342
62.0077739	7.8668895
62.0058792	7.8695526
62.0013884	7.8762003
61.9990269	7.8781977
61.9981390	7.8790013
61.9914787	7.8837091
61.9913298	7.8837415
61.9897439	7.8841905
61.9847959	7.8861825
61.9788263	7.8895452
61.9769006	7.8904939
61.9725252	7.8925764
61.9639484	7.8962446
61.9609028	7.8965364
61.9599093	7.8982561
61.9591015	7.8998449
61.9576626	7.9040297
61.9561769	7.9094567
61.9529587	7.9196965
61.9524315	7.9215346
61.9506639	7.9297908
61.9488619	7.9411420
61.9476301	7.9506712
61.9476310	7.9508645
61.9476349	7.9537234
61.9476464	7.9540694
61.9475252	7.9600449
61.9472347	7.9637480
61.9473036	7.9741124
61.9468165	7.9797955
61.9466919	7.9806573
61.9458270	7.9846148
61.9455778	7.9860265
61.9455199	7.9866527
61.9445917	7.9899899
61.9429644	7.9992138
61.9429781	7.9994145
61.9422671	8.0060066
61.9423982	8.0115043
61.9413229	8.0213982
61.9412757	8.0214820
61.9411704	8.0216638
61.9410821	8.0218268
61.9410351	8.0219134
61.9405859	8.0227446
61.9390824	8.0284694
61.9390157	8.0289282
61.9389961	8.0290374
61.9340220	8.0318707
61.9315383	8.0324773
61.9308375	8.0324261
61.9298642	8.0316084
61.9283102	8.0314726
61.9227342	8.0448747
61.9224226	8.0471572
61.9209817	8.0608124
61.9197200	8.0703679
61.9175680	8.0870040
61.9172840	8.0885000
61.9172313	8.0887964
61.9170319	8.0903721
61.9168746	8.0915952
61.9159175	8.0927460
61.9154510	8.0928149
61.9148774	8.0932597
61.9147726	8.0934468
61.9146363	8.0938310
61.9143953	8.0947136
61.9140219	8.0966462
61.9138240	8.0982113
61.9137673	8.0986814
61.9136886	8.0993501
61.9135789	8.1002689
61.9131685	8.1037071
61.9124809	8.1093304
61.9124105	8.1102866
61.9123024	8.1117378
61.9122386	8.1132305
61.9120064	8.1209083
61.9117906	8.1232146
61.9115550	8.1263267
61.9110369	8.1299949
61.9109513	8.1305152
61.9109145	8.1307398
61.9107031	8.1334912
61.9106975	8.1335743
61.9106596	8.1341337
61.9103892	8.1369413
61.9088470	8.1428890
61.9087124	8.1434136
61.9086757	8.1435567
61.9086252	8.1437507
61.9084920	8.1442645
61.9081795	8.1454692
61.9079914	8.1462272
61.9077718	8.1471194
61.9077465	8.1472223
61.9076285	8.1477625
61.9073418	8.1491282
61.9071865	8.1499623
61.9070567	8.1507172
61.9069493	8.1514680
61.9069207	8.1516923
61.9068658	8.1521232
61.9067502	8.1531005
61.9066853	8.1536496
61.9066177	8.1541927
61.9066093	8.1542747
61.9065238	8.1550268
61.9064031	8.1560364
61.9063175	8.1566842
61.9062420	8.1572397
61.9061742	8.1577376
61.9058139	8.1600238
61.9049365	8.1638879
61.9046287	8.1650566
61.9039481	8.1675325
61.9034861	8.1690208
61.9033506	8.1697071
61.9027058	8.1739502
61.9022728	8.1761213
61.9019112	8.1781987
61.9014171	8.1833161
61.9013781	8.1837794
61.9011243	8.1860684
61.9010276	8.1866250
61.9005745	8.1887931
61.9002301	8.1905762
61.8998382	8.1929473
61.8995074	8.1950102
61.8993702	8.1984659
61.8995190	8.2013941
61.8995613	8.2022108
61.8996148	8.2033688
61.8996156	8.2039204
61.8991939	8.2066661
61.8987227	8.2080128
61.8980836	8.2096206
61.8980266	8.2097683
61.8972615	8.2141320
61.8962910	8.2246330
61.8959175	8.2287123
61.8959018	8.2292313
61.8923167	8.2474724
61.8908591	8.2503646
61.8908310	8.2506446
61.8908455	8.2512907
61.8909133	8.2521474
61.8909344	8.2526503
61.8888856	8.2565145
61.8884377	8.2570602
61.8881225	8.2575866
61.8877636	8.2583439
61.8874671	8.2590071
61.8872735	8.2594412
61.8870264	8.2600177
61.8867494	8.2606632
61.8865192	8.2611986
61.8863076	8.2616900
61.8855108	8.2635058
61.8852191	8.2641807
61.8849869	8.2647075
61.8847783	8.2651793
61.8844376	8.2659495
61.8841222	8.2666534
61.8840757	8.2667583
61.8834213	8.2682509
61.8829639	8.2701530
61.8829552	8.2702393
61.8828279	8.2715562
61.8827084	8.2728014
61.8826198	8.2737160
61.8824822	8.2751364
61.8823644	8.2763530
61.8822891	8.2771516
61.8819399	8.2830395
61.8827155	8.2869496
61.8823753	8.2903024
61.8822647	8.2932378
61.8820366	8.2967857
61.8823727	8.3042627
61.8824617	8.3047503
61.8828307	8.3066171
61.8828780	8.3072495
61.8829743	8.3090662
61.8831639	8.3143531
61.8827657	8.3226473
61.8825129	8.3232468
61.8823586	8.3235587
61.8822568	8.3237452
61.8820139	8.3241038
61.8813061	8.3249267
61.8800464	8.3269814
61.8798592	8.3275587
61.8797670	8.3279034
61.8793497	8.3303428
61.8793324	8.3305403
61.8791552	8.3332811
61.8791268	8.3338382
61.8791306	8.3412170
61.8788566	8.3424299
61.8786873	8.3431778
61.8782887	8.3501440
61.8778343	8.3594692
61.8776719	8.3617778
61.8775737	8.3633344
61.8773992	8.3666582
61.8774455	8.3685857
61.8774908	8.3699500
61.8775105	8.3705754
61.8774784	8.3723843
61.8774313	8.3730783
61.8772840	8.3745994
61.8772699	8.3747118
61.8768886	8.3770472
61.8763095	8.3794462
61.8758261	8.3819682
61.8755512	8.3857801
61.8755204	8.3862642
61.8754827	8.3869511
61.8754671	8.3872450
61.8754219	8.3880766
61.8753470	8.3891457
61.8751364	8.3917247
61.8750665	8.3945513
61.8752852	8.3968099
61.8753578	8.3994848
61.8753185	8.4000403
61.8752467	8.4015108
61.8752444	8.4029548
61.8752653	8.4039444
61.8753100	8.4051464
61.8753733	8.4071632
61.8753574	8.4083297
61.8753085	8.4098800
61.8753205	8.4128089
61.8751990	8.4169828
61.8751371	8.4195186
61.8750054	8.4214459
61.8749887	8.4216441
61.8748966	8.4231411
61.8748719	8.4239957
61.8748699	8.4250439
61.8748664	8.4257221
61.8748661	8.4257657
